startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01240,NEON.PLA.D03.JERC.01240,,,,,,,SAAL5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01241,NEON.PLA.D03.JERC.01241,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01242,NEON.PLA.D03.JERC.01242,,,,,,,RHCO17,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01243,NEON.PLA.D03.JERC.01243,,41,13.2,223.1,,,LIST2,,Check mapping in field- point ID was not recorded,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01244,NEON.PLA.D03.JERC.01244,,,,,,,LIST2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01245,NEON.PLA.D03.JERC.01245,,,,,,,LIST2,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01246,NEON.PLA.D03.JERC.01246,,41,12.2,230.1,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,31,1,01247,NEON.PLA.D03.JERC.01247,,41,10.7,231.1,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01248,NEON.PLA.D03.JERC.01248,,41,9.9,254.9,31,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01250,NEON.PLA.D03.JERC.01250,,,,,40,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,40,1,01251,NEON.PLA.D03.JERC.01251,,,,,,,QUNI,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,40,1,01252,NEON.PLA.D03.JERC.01252,,,,,,,QUNI,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,40,1,01254,NEON.PLA.D03.JERC.01254,,,,,,,CRUN,cf. species,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01255,NEON.PLA.D03.JERC.01255,,,,,40,,DIVI5,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01257,NEON.PLA.D03.JERC.01257,,,,,40,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01262,NEON.PLA.D03.JERC.01262,,,,,41,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01263,NEON.PLA.D03.JERC.01263,,,,,41,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01264,NEON.PLA.D03.JERC.01264,,,,,41,,DIVI5,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01267,NEON.PLA.D03.JERC.01267,,,,,41,,CRUN,cf. species,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,4,01268,NEON.PLA.D03.JERC.01268,,,,,,,QUVI,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,4,01269,NEON.PLA.D03.JERC.01269,,41,10,32.9,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,4,01273,NEON.PLA.D03.JERC.01273,,,,,,,QUNI,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,4,01276,NEON.PLA.D03.JERC.01276,,41,9.5,52.9,,,PIPA2,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,4,01277,NEON.PLA.D03.JERC.01277,,41,9,44.5,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01285,NEON.PLA.D03.JERC.01285,,41,7.4,34.2,41,,QUST,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,1,01286,NEON.PLA.D03.JERC.01286,,41,6.4,37.9,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,4,01287,NEON.PLA.D03.JERC.01287,,41,7.8,41.8,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,4,01288,NEON.PLA.D03.JERC.01288,,41,7.8,44.7,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,1,01293,NEON.PLA.D03.JERC.01293,,41,4.6,43.9,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,41,1,01294,NEON.PLA.D03.JERC.01294,,41,4,45.4,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01295,NEON.PLA.D03.JERC.01295,,,,,41,,QUNI,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01298,NEON.PLA.D03.JERC.01298,,,,,41,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01299,NEON.PLA.D03.JERC.01299,,41,8.7,74.6,41,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01300,NEON.PLA.D03.JERC.01300,,41,8.8,78.3,41,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01301,NEON.PLA.D03.JERC.01301,,41,9.1,72.4,41,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01304,NEON.PLA.D03.JERC.01304,,41,9.8,86.6,41,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-27,vst_JERC_2014,D03,JERC,JERC_013,,,01305,NEON.PLA.D03.JERC.01305,,41,8.4,82.1,41,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01306,NEON.PLA.D03.JERC.01306,,41,7.8,86.6,41,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01307,NEON.PLA.D03.JERC.01307,,41,7.8,91.4,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01313,NEON.PLA.D03.JERC.01313,,41,6.8,109.8,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01317,NEON.PLA.D03.JERC.01317,,41,9.3,106.6,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01318,NEON.PLA.D03.JERC.01318,,41,8,108.2,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01319,NEON.PLA.D03.JERC.01319,,41,9.7,110.1,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,2,01320,NEON.PLA.D03.JERC.01320,,41,9.8,112.1,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01321,NEON.PLA.D03.JERC.01321,,41,7.1,113.7,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01323,NEON.PLA.D03.JERC.01323,,41,7.9,116.7,,,PIPA2,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,4,01324,NEON.PLA.D03.JERC.01324,,41,7.5,116.9,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,32,2,01327,NEON.PLA.D03.JERC.01327,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01328,NEON.PLA.D03.JERC.01328,,41,7.7,133.8,32,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01329,NEON.PLA.D03.JERC.01329,,,,,32,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01330,NEON.PLA.D03.JERC.01330,,41,7.1,155.7,32,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01331,NEON.PLA.D03.JERC.01331,,41,6.2,169.1,32,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01334,NEON.PLA.D03.JERC.01334,,,,,32,,QUST,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01335,NEON.PLA.D03.JERC.01335,,,,,32,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01336,NEON.PLA.D03.JERC.01336,,,,,32,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01337,NEON.PLA.D03.JERC.01337,,,,,32,,SAAL5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01339,NEON.PLA.D03.JERC.01339,,41,6.2,170.3,32,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01341,NEON.PLA.D03.JERC.01341,,,,,32,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01342,NEON.PLA.D03.JERC.01342,,,,,32,,QUST,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01343,NEON.PLA.D03.JERC.01343,,,,,32,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-08-28,vst_JERC_2014,D03,JERC,JERC_013,,,01344,NEON.PLA.D03.JERC.01344,,,,,32,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,31,,01347,NEON.PLA.D03.JERC.01347,,,,,,,QUST,,dead,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,31,,01348,NEON.PLA.D03.JERC.01348,,,,,,,QUST,,dead,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,31,,01349,NEON.PLA.D03.JERC.01349,,,,,,,SAAL5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,31,,01350,NEON.PLA.D03.JERC.01350,,,,,,,QUIN,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01356,NEON.PLA.D03.JERC.01356,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01357,NEON.PLA.D03.JERC.01357,,41,6.1,281.1,,,QUST,,dead/No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01358,NEON.PLA.D03.JERC.01358,,,,,,,QUIN,,dead,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01360,NEON.PLA.D03.JERC.01360,,,,,,,QUST,,dead,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01371,NEON.PLA.D03.JERC.01371,,,,,,,QUST,,dead,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01373,NEON.PLA.D03.JERC.01373,,,,,,,QUIN,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01374,NEON.PLA.D03.JERC.01374,,,,,,,QULA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01376,NEON.PLA.D03.JERC.01376,,41,5,345.8,,,QUST,,dead,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01378,NEON.PLA.D03.JERC.01378,,41,5.1,337.6,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01379,NEON.PLA.D03.JERC.01379,,41,5.7,330.5,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01381,NEON.PLA.D03.JERC.01381,,,,,,,QUST,,dead/No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01384,NEON.PLA.D03.JERC.01384,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,40,,01388,NEON.PLA.D03.JERC.01388,,41,7,344.5,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01389,NEON.PLA.D03.JERC.01389,,41,7.8,355.7,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01390,NEON.PLA.D03.JERC.01390,,41,8.1,357.4,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01396,NEON.PLA.D03.JERC.01396,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01399,NEON.PLA.D03.JERC.01399,,,,,,,QUST,,dead,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01400,NEON.PLA.D03.JERC.01400,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01401,NEON.PLA.D03.JERC.01401,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01402,NEON.PLA.D03.JERC.01402,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-02,vst_JERC_2014,D03,JERC,JERC_006,41,,01405,NEON.PLA.D03.JERC.01405,,,,,,,QUIN,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_006,41,,01409,NEON.PLA.D03.JERC.01409,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_006,32,,01412,NEON.PLA.D03.JERC.01412,VST.JERC.01412.2014,41,9.8,102.5,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_006,32,,01414,NEON.PLA.D03.JERC.01414,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_006,32,,01418,NEON.PLA.D03.JERC.01418,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_006,32,,01419,NEON.PLA.D03.JERC.01419,,,,,,,SAAL5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01420,NEON.PLA.D03.JERC.01420,,41,8.7,182.3,,,PIPA2,,No transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01421,NEON.PLA.D03.JERC.01421,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01422,NEON.PLA.D03.JERC.01422,,,,,,,RHCO17,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01423,NEON.PLA.D03.JERC.01423,,41,5.7,199.3,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01424,NEON.PLA.D03.JERC.01424,,41,12.2,225.8,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01426,NEON.PLA.D03.JERC.01426,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01427,NEON.PLA.D03.JERC.01427,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01428,NEON.PLA.D03.JERC.01428,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,31,,01434,NEON.PLA.D03.JERC.01434,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,40,,01436,NEON.PLA.D03.JERC.01436,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01447,NEON.PLA.D03.JERC.01447,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01448,NEON.PLA.D03.JERC.01448,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01449,NEON.PLA.D03.JERC.01449,,,,,,,QUST,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01450,NEON.PLA.D03.JERC.01450,,41,9.8,25.7,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01456,NEON.PLA.D03.JERC.01456,,,,,,,RHCO17,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01457,NEON.PLA.D03.JERC.01457,,,,,,,CAGL8,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01458,NEON.PLA.D03.JERC.01458,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01459,NEON.PLA.D03.JERC.01459,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01461,NEON.PLA.D03.JERC.01461,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,32,,01467,NEON.PLA.D03.JERC.01467,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,41,,01469,NEON.PLA.D03.JERC.01469,,,,,,,RHCO17,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,32,,01471,NEON.PLA.D03.JERC.01471,,,,,,,SAAL5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,32,,01473,NEON.PLA.D03.JERC.01473,,,,,,,RHCO17,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,32,,01474,NEON.PLA.D03.JERC.01474,,,,,,,RHCO17,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,32,,01475,NEON.PLA.D03.JERC.01475,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-03,vst_JERC_2014,D03,JERC,JERC_011,32,,01476,NEON.PLA.D03.JERC.01476,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01710,NEON.PLA.D03.JERC.01710,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01711,NEON.PLA.D03.JERC.01711,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01712,NEON.PLA.D03.JERC.01712,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01715,NEON.PLA.D03.JERC.01715,,,,,,,CAAM2,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01716,NEON.PLA.D03.JERC.01716,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01717,NEON.PLA.D03.JERC.01717,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01718,NEON.PLA.D03.JERC.01718,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01719,NEON.PLA.D03.JERC.01719,,,,,,,QUNI,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01720,NEON.PLA.D03.JERC.01720,,,,,,,RHCO,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01721,NEON.PLA.D03.JERC.01721,,,,,,,QUNI,,no transcription errors  found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01722,NEON.PLA.D03.JERC.01722,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01723,NEON.PLA.D03.JERC.01723,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01724,NEON.PLA.D03.JERC.01724,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01725,NEON.PLA.D03.JERC.01725,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01726,NEON.PLA.D03.JERC.01726,,,,,,,RHCO,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01727,NEON.PLA.D03.JERC.01727,,,,,,,QUNI,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01728,NEON.PLA.D03.JERC.01728,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01729,NEON.PLA.D03.JERC.01729,,,,,,,SAAL5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01730,NEON.PLA.D03.JERC.01730,,,,,,,QUNI,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01731,NEON.PLA.D03.JERC.01731,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01732,NEON.PLA.D03.JERC.01732,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01733,NEON.PLA.D03.JERC.01733,,,,,,,DIVI5,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01734,NEON.PLA.D03.JERC.01734,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01735,NEON.PLA.D03.JERC.01735,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01736,NEON.PLA.D03.JERC.01736,,,,,,,PIPA2,,no transcription errors found,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01737,NEON.PLA.D03.JERC.01737,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,31,,01738,NEON.PLA.D03.JERC.01738,,,,,,,CAAM2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,41,,01740,NEON.PLA.D03.JERC.01740,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
2014-09-09,vst_JERC_2014,D03,JERC,JERC_044,41,,01741,NEON.PLA.D03.JERC.01741,,,,,,,PIPA2,,,jkilmer@field-ops.org,tantony@field-ops.org
