"plotID","pointID","plotType","subtype","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","coordinateSource","elevation","elevationUncertainty","nlcdClass","monumentType","applicableModules","siteID"
"HARV_036","21","tower","basePlot",42.541953,-72.173381,"WGS84","18N",732105.244,4713824.152,0.19,"GeoXH 6000",365.17,0.31,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_047","23","tower","basePlot",42.536528,-72.17571,"WGS84","18N",731934.045,4713215.364,0.19,"GeoXH 6000",367.01,0.3,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_045","23","tower","basePlot",42.541906,-72.17131,"WGS84","18N",732275.529,4713824.625,0.19,"GeoXH 6000",366.95,0.31,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_039","39","tower","basePlot",42.533259,-72.177954,"WGS84","18N",731761.853,4712846.146,0.19,"GeoXH 6000",380.61,0.23,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_035","43","tower","basePlot",42.539986,-72.177857,"WGS84","18N",731744.955,4713593.5,0.19,"GeoXH 6000",364.67,0.26,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_040","59","tower","basePlot",42.540111,-72.175943,"WGS84","18N",731901.682,4713612.619,0.19,"GeoXH 6000",347.88,0.29,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_035","31","tower","basePlot",42.539885,-72.178232,"WGS84","18N",731714.554,4713581.267,0.19,"GeoXH 6000",367.06,0.28,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_042","57","tower","basePlot",42.534362,-72.176786,"WGS84","18N",731853.748,4712971.883,0.19,"GeoXH 6000",368.67,0.29,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_037","41","tower","basePlot",42.537318,-72.17932,"WGS84","18N",731634.691,4713293.246,0.19,"GeoXH 6000",364.57,0.29,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_034","33","tower","basePlot",42.5356,-72.177811,"WGS84","18N",731764.986,4713106.613,0.19,"GeoXH 6000",378.24,0.27,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_044","59","tower","basePlot",42.535566,-72.176478,"WGS84","18N",731874.616,4713106.384,0.19,"GeoXH 6000",365.09,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_036","23","tower","basePlot",42.541956,-72.173124,"WGS84","18N",732126.347,4713825.203,0.2,"GeoXH 6000",364.08,0.34,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_040","25","tower","basePlot",42.539766,-72.175706,"WGS84","18N",731922.46,4713574.961,0.2,"GeoXH 6000",343.82,0.2,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_041","25","tower","basePlot",42.536623,-72.180552,"WGS84","18N",731536.095,4713212.718,0.2,"GeoXH 6000",362.22,0.3,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_033","41","tower","basePlot",42.53831,-72.175606,"WGS84","18N",731936.022,4713413.556,0.2,"GeoXH 6000",359.03,0.27,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_038","41","tower","basePlot",42.537345,-72.177876,"WGS84","18N",731753.17,4713300.125,0.2,"GeoXH 6000",364.89,0.29,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_048","43","tower","basePlot",42.54132,-72.177774,"WGS84","18N",731746.865,4713741.893,0.2,"GeoXH 6000",359.65,0.25,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_052","57","tower","basePlot",42.542334,-72.176818,"WGS84","18N",731821.556,4713857.075,0.2,"GeoXH 6000",357.63,0.44,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_046","59","tower","basePlot",42.538082,-72.180761,"WGS84","18N",731513.499,4713374.134,0.2,"GeoXH 6000",363.83,0.36,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_050","59","tower","basePlot",42.53646,-72.179351,"WGS84","18N",731635.301,4713197.839,0.2,"GeoXH 6000",362.83,0.39,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_039","59","tower","basePlot",42.533437,-72.177692,"WGS84","18N",731782.783,4712866.647,0.2,"GeoXH 6000",372.52,0.37,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_051","61","tower","basePlot",42.534261,-72.17891,"WGS84","18N",731679.636,4712954.811,0.2,"GeoXH 6000",369.53,0.31,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_052","61","tower","basePlot",42.542327,-72.176331,"WGS84","18N",731861.599,4713857.698,0.2,"GeoXH 6000",351.64,0.35,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_037","57","tower","basePlot",42.537503,-72.179548,"WGS84","18N",731615.24,4713313.16,0.2,"GeoXH 6000",364.37,0.27,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_049","21","tower","basePlot",42.535012,-72.180039,"WGS84","18N",731584.164,4713035.219,0.2,"GeoXH 6000",370.31,0.28,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_049","39","tower","basePlot",42.535197,-72.180033,"WGS84","18N",731583.935,4713055.691,0.2,"GeoXH 6000",370.01,0.26,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_044","23","tower","basePlot",42.5352,-72.176499,"WGS84","18N",731874.221,4713065.724,0.2,"GeoXH 6000",373.32,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_034","49","tower","basePlot",42.535797,-72.178061,"WGS84","18N",731743.705,4713127.707,0.2,"GeoXH 6000",375.26,0.24,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_035","25","tower","basePlot",42.539804,-72.177859,"WGS84","18N",731745.479,4713573.303,0.21,"GeoXH 6000",365.81,0.28,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_039","41","tower","basePlot",42.533244,-72.177698,"WGS84","18N",731782.949,4712845.228,0.21,"GeoXH 6000",381.97,0.35,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_036","43","tower","basePlot",42.542125,-72.172852,"WGS84","18N",732148.064,4713844.76,0.21,"GeoXH 6000",374.29,0.24,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_038","43","tower","basePlot",42.537311,-72.177633,"WGS84","18N",731773.292,4713297.101,0.21,"GeoXH 6000",366.55,0.35,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_043","43","tower","basePlot",42.541047,-72.176344,"WGS84","18N",731865.299,4713715.506,0.21,"GeoXH 6000",358.69,0.38,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_033","59","tower","basePlot",42.538489,-72.175618,"WGS84","18N",731934.381,4713433.418,0.21,"GeoXH 6000",356.23,0.29,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_038","59","tower","basePlot",42.537486,-72.177864,"WGS84","18N",731753.625,4713315.857,0.21,"GeoXH 6000",362.98,0.44,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_050","61","tower","basePlot",42.536456,-72.179119,"WGS84","18N",731654.377,4713198.04,0.21,"GeoXH 6000",363.73,0.37,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_043","61","tower","basePlot",42.541222,-72.176364,"WGS84","18N",731862.975,4713734.841,0.21,"GeoXH 6000",358.6,0.27,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_045","61","tower","basePlot",42.542256,-72.171061,"WGS84","18N",732294.656,4713864.177,0.21,"GeoXH 6000",372.92,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_040","21","tower","basePlot",42.539747,-72.176184,"WGS84","18N",731883.271,4713571.601,0.21,"GeoXH 6000",350.54,0.31,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_042","59","tower","basePlot",42.534369,-72.176544,"WGS84","18N",731873.604,4712973.381,0.21,"GeoXH 6000",368.19,0.26,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_034","31","tower","basePlot",42.535585,-72.178078,"WGS84","18N",731743.116,4713104.123,0.21,"GeoXH 6000",378.03,0.25,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_034","41","tower","basePlot",42.535693,-72.177962,"WGS84","18N",731752.187,4713116.479,0.21,"GeoXH 6000",372.85,0.24,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_034","61","tower","basePlot",42.535845,-72.177705,"WGS84","18N",731772.782,4713134.094,0.21,"GeoXH 6000",378.44,0.25,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_039","21","tower","basePlot",42.533082,-72.177921,"WGS84","18N",731765.264,4712826.598,0.22,"GeoXH 6000",381.2,0.28,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_043","23","tower","basePlot",42.540868,-72.176589,"WGS84","18N",731845.843,4713694.962,0.22,"GeoXH 6000",358.52,0.37,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_036","25","tower","basePlot",42.541953,-72.172878,"WGS84","18N",732146.537,4713825.579,0.22,"GeoXH 6000",366.93,0.28,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_039","43","tower","basePlot",42.533254,-72.177432,"WGS84","18N",731804.752,4712847.061,0.22,"GeoXH 6000",371.78,0.37,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_048","57","tower","basePlot",42.541527,-72.178276,"WGS84","18N",731704.837,4713763.448,0.22,"GeoXH 6000",365.76,0.28,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_038","57","tower","basePlot",42.537508,-72.178102,"WGS84","18N",731734.031,4713317.604,0.22,"GeoXH 6000",365.91,0.56,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_035","41","tower","basePlot",42.539971,-72.178087,"WGS84","18N",731726.134,4713591.224,0.22,"GeoXH 6000",366.1,0.27,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_043","41","tower","basePlot",42.541039,-72.17658,"WGS84","18N",731845.904,4713713.97,0.22,"GeoXH 6000",354.67,0.32,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_044","41","tower","basePlot",42.535382,-72.176499,"WGS84","18N",731873.568,4713085.99,0.22,"GeoXH 6000",366.55,0.26,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_046","21","tower","basePlot",42.537745,-72.181002,"WGS84","18N",731494.961,4713336.079,0.23,"GeoXH 6000",358.76,0.29,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_051","23","tower","basePlot",42.533918,-72.179149,"WGS84","18N",731661.272,4712916.076,0.23,"GeoXH 6000",365.39,0.36,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_043","25","tower","basePlot",42.540847,-72.176323,"WGS84","18N",731867.781,4713693.315,0.23,"GeoXH 6000",357.64,0.32,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_035","39","tower","basePlot",42.539988,-72.178354,"WGS84","18N",731704.151,4713592.357,0.23,"GeoXH 6000",361.32,0.46,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_043","39","tower","basePlot",42.541049,-72.176831,"WGS84","18N",731825.275,4713714.4,0.23,"GeoXH 6000",357.71,0.28,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_041","41","tower","basePlot",42.536803,-72.180802,"WGS84","18N",731514.848,4713231.999,0.23,"GeoXH 6000",363.94,0.36,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_033","57","tower","basePlot",42.538479,-72.175878,"WGS84","18N",731913.09,4713431.596,0.23,"GeoXH 6000",359.65,0.29,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_035","59","tower","basePlot",42.540169,-72.17809,"WGS84","18N",731725.164,4713613.219,0.23,"GeoXH 6000",367.45,0.33,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_033","61","tower","basePlot",42.538484,-72.175381,"WGS84","18N",731953.878,4713433.504,0.23,"GeoXH 6000",353.61,0.33,"deciduousForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_049","57","tower","basePlot",42.535366,-72.180003,"WGS84","18N",731585.799,4713074.547,0.23,"GeoXH 6000",371.28,0.27,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_048","21","tower","basePlot",42.541144,-72.178302,"WGS84","18N",731704.15,4713720.835,0.24,"GeoXH 6000",363.87,0.26,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_043","21","tower","basePlot",42.540869,-72.176832,"WGS84","18N",731825.885,4713694.399,0.24,"GeoXH 6000",359.86,0.42,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_050","23","tower","basePlot",42.536081,-72.179328,"WGS84","18N",731638.573,4713155.809,0.24,"GeoXH 6000",371.3,0.3,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_047","25","tower","basePlot",42.536517,-72.175462,"WGS84","18N",731954.485,4713214.795,0.24,"GeoXH 6000",364.22,0.25,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_051","25","tower","basePlot",42.533918,-72.178915,"WGS84","18N",731680.552,4712916.75,0.24,"GeoXH 6000",373.83,0.32,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_051","39","tower","basePlot",42.534083,-72.17939,"WGS84","18N",731640.904,4712933.746,0.24,"GeoXH 6000",367.31,0.3,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_052","41","tower","basePlot",42.54214,-72.176565,"WGS84","18N",731843.067,4713836.283,0.24,"GeoXH 6000",359.93,0.3,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_051","57","tower","basePlot",42.534263,-72.179394,"WGS84","18N",731639.873,4712953.735,0.24,"GeoXH 6000",373.04,0.28,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_052","59","tower","basePlot",42.542312,-72.176588,"WGS84","18N",731840.547,4713855.275,0.24,"GeoXH 6000",355.63,0.31,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_043","59","tower","basePlot",42.541224,-72.176578,"WGS84","18N",731845.436,4713734.49,0.24,"GeoXH 6000",353.7,0.33,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_048","41","tower","basePlot",42.54131,-72.178014,"WGS84","18N",731727.201,4713740.065,0.24,"GeoXH 6000",359.91,0.45,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_034","23","tower","basePlot",42.535502,-72.177937,"WGS84","18N",731754.999,4713095.368,0.24,"GeoXH 6000",376.76,0.32,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_034","57","tower","basePlot",42.53589,-72.178189,"WGS84","18N",731732.876,4713137.744,0.24,"GeoXH 6000",377.94,0.39,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_050","41","tower","basePlot",42.536276,-72.179361,"WGS84","18N",731635.181,4713177.355,0.25,"GeoXH 6000",366.5,0.29,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_050","43","tower","basePlot",42.536277,-72.179105,"WGS84","18N",731656.163,4713178.18,0.25,"GeoXH 6000",368.57,0.39,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_050","57","tower","basePlot",42.536459,-72.179597,"WGS84","18N",731615.085,4713197.054,0.25,"GeoXH 6000",364.14,0.28,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_036","57","tower","basePlot",42.542328,-72.173349,"WGS84","18N",732106.483,4713865.913,0.25,"GeoXH 6000",373.25,0.36,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_035","61","tower","basePlot",42.540164,-72.177855,"WGS84","18N",731744.444,4713613.297,0.25,"GeoXH 6000",363.45,0.43,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_042","25","tower","basePlot",42.534011,-72.176317,"WGS84","18N",731893.578,4712934.228,0.25,"GeoXH 6000",371.7,0.33,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_037","43","tower","basePlot",42.537324,-72.179032,"WGS84","18N",731658.327,4713294.633,0.25,"GeoXH 6000",366.92,0.29,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_044","57","tower","basePlot",42.535593,-72.176719,"WGS84","18N",731854.702,4713108.779,0.25,"GeoXH 6000",373.93,0.31,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_044","39","tower","basePlot",42.53539,-72.17673,"WGS84","18N",731854.562,4713086.159,0.25,"GeoXH 6000",367.13,0.39,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_034","59","tower","basePlot",42.53589,-72.177963,"WGS84","18N",731751.395,4713138.314,0.25,"GeoXH 6000",369.43,0.29,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_052","21","tower","basePlot",42.541955,-72.176797,"WGS84","18N",731824.684,4713815.028,0.26,"GeoXH 6000",354.76,0.45,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_039","23","tower","basePlot",42.533092,-72.177688,"WGS84","18N",731784.338,4712828.358,0.26,"GeoXH 6000",376.57,0.31,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_050","25","tower","basePlot",42.536105,-72.179086,"WGS84","18N",731658.426,4713159.123,0.26,"GeoXH 6000",370.06,0.35,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_045","25","tower","basePlot",42.5419,-72.171061,"WGS84","18N",732296.002,4713824.721,0.26,"GeoXH 6000",363.95,0.46,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_046","39","tower","basePlot",42.537916,-72.181021,"WGS84","18N",731492.796,4713355.005,0.26,"GeoXH 6000",361.28,0.32,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_041","43","tower","basePlot",42.536808,-72.180571,"WGS84","18N",731533.866,4713233.157,0.26,"GeoXH 6000",363.25,0.32,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_039","57","tower","basePlot",42.533438,-72.177934,"WGS84","18N",731762.865,4712866.121,0.26,"GeoXH 6000",381.3,0.33,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_043","57","tower","basePlot",42.541232,-72.176847,"WGS84","18N",731823.265,4713734.589,0.26,"GeoXH 6000",361.25,0.3,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_041","61","tower","basePlot",42.536979,-72.180551,"WGS84","18N",731534.881,4713252.193,0.26,"GeoXH 6000",364.71,0.31,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_034","25","tower","basePlot",42.535513,-72.177712,"WGS84","18N",731773.446,4713097.139,0.26,"GeoXH 6000",374.49,0.36,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_042","61","tower","basePlot",42.534367,-72.176299,"WGS84","18N",731893.724,4712973.78,0.26,"GeoXH 6000",372.69,0.36,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_037","61","tower","basePlot",42.537509,-72.179056,"WGS84","18N",731655.651,4713315.158,0.26,"GeoXH 6000",361.98,0.33,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_049","41","tower","basePlot",42.535178,-72.17978,"WGS84","18N",731604.791,4713054.313,0.26,"GeoXH 6000",370.64,0.29,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_037","23","tower","basePlot",42.537147,-72.179324,"WGS84","18N",731634.954,4713274.243,0.26,"GeoXH 6000",369.77,0.38,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_034","39","tower","basePlot",42.535715,-72.178209,"WGS84","18N",731731.877,4713118.219,0.26,"GeoXH 6000",379.55,0.38,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_034","51","tower","basePlot",42.535773,-72.177825,"WGS84","18N",731763.181,4713125.712,0.26,"GeoXH 6000",376.75,0.29,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_046","41","tower","basePlot",42.537915,-72.180751,"WGS84","18N",731514.992,4713355.658,0.27,"GeoXH 6000",360.77,0.24,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_036","59","tower","basePlot",42.542314,-72.173122,"WGS84","18N",732125.19,4713864.98,0.27,"GeoXH 6000",373.24,0.29,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_041","59","tower","basePlot",42.53699,-72.180807,"WGS84","18N",731513.798,4713252.751,0.27,"GeoXH 6000",359.26,0.28,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_035","49","tower","basePlot",42.540092,-72.178236,"WGS84","18N",731713.463,4713604.2,0.27,"GeoXH 6000",362.67,0.3,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_034","43","tower","basePlot",42.53569,-72.17771,"WGS84","18N",731772.914,4713116.809,0.27,"GeoXH 6000",367.91,0.44,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_040","23","tower","basePlot",42.539756,-72.175956,"WGS84","18N",731901.942,4713573.154,0.28,"GeoXH 6000",343.1,0.22,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_040","39","tower","basePlot",42.539947,-72.176168,"WGS84","18N",731883.788,4713593.81,0.28,"GeoXH 6000",346.06,0.46,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_035","57","tower","basePlot",42.540163,-72.178339,"WGS84","18N",731704.715,4713611.83,0.28,"GeoXH 6000",363.19,0.49,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
"HARV_046","57","tower","basePlot",42.538087,-72.181016,"WGS84","18N",731492.572,4713373.988,0.28,"GeoXH 6000",362.44,0.4,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_036","61","tower","basePlot",42.542299,-72.172857,"WGS84","18N",732147.012,4713864.06,0.28,"GeoXH 6000",375.94,0.31,"deciduousForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_039","25","tower","basePlot",42.533077,-72.177438,"WGS84","18N",731804.918,4712827.388,0.29,"GeoXH 6000",375.96,0.41,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_051","43","tower","basePlot",42.534097,-72.178899,"WGS84","18N",731681.206,4712936.708,0.29,"GeoXH 6000",378.43,0.39,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_041","57","tower","basePlot",42.536982,-72.181063,"WGS84","18N",731492.82,4713251.178,0.29,"GeoXH 6000",362.87,0.6,"evergreenForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_052","43","tower","basePlot",42.542122,-72.176307,"WGS84","18N",731864.34,4713835.003,0.3,"GeoXH 6000",357.4,0.49,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_040","57","tower","basePlot",42.540115,-72.176169,"WGS84","18N",731883.135,4713612.454,0.3,"GeoXH 6000",350.62,0.46,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_048","59","tower","basePlot",42.541491,-72.178033,"WGS84","18N",731724.976,4713760.14,0.3,"GeoXH 6000",364.37,0.38,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_046","61","tower","basePlot",42.538087,-72.180506,"WGS84","18N",731534.467,4713375.321,0.3,"GeoXH 6000",360.19,0.41,"mixedForest",NA,"bbc|cdw|dhp|hbp|ltr|mfb|vst","HARV"
"HARV_037","21","tower","basePlot",42.537131,-72.17955,"WGS84","18N",731616.481,4713271.826,0.3,"GeoXH 6000",366.75,0.39,"evergreenForest",NA,"bbc|bgc|cfc|cdw|dhp|hbp|ltr|mfb|sme|vst","HARV"
